Nome: BELO HORIZONTE
Codigo Estacao: 83587
Latitude: -19.93444444
Longitude: -43.95222222
Altitude: 915.47
Situacao: Operante
Data Inicial: 2003-01-01
Data Final: 2023-11-30
Periodicidade da Medicao: Mensal

Data Medicao;TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);
2022-10-31;23,479355;
2022-11-30;21,858;
2022-12-31;22,393548;
2023-01-31;22,762581;
2023-02-28;24,685714;
2023-03-31;24,784516;
2023-04-30;22,602;
2023-05-31;20,875484;
2023-06-30;19,474;
2023-07-31;19,903226;
2023-08-31;21,713548;
2023-09-30;23,521538;
2023-10-31;25,224516;
2023-11-30;26,42;

