data,nome,codigo,temperatura
2014-02-28,PASSOS,A516,24.070536
2014-03-31,PASSOS,A516,23.164382
2014-04-30,PASSOS,A516,21.434306
2014-05-31,PASSOS,A516,18.764534
2014-06-30,PASSOS,A516,18.700918
2014-07-31,PASSOS,A516,18.056136
2014-08-31,PASSOS,A516,20.093204
2014-09-30,PASSOS,A516,22.545982
2014-10-31,PASSOS,A516,23.517128
2014-11-30,PASSOS,A516,23.240534
2014-12-31,PASSOS,A516,22.819355
2015-01-31,PASSOS,A516,24.816663
2015-02-28,PASSOS,A516,23.013181
2015-03-31,PASSOS,A516,22.111694
2015-04-30,PASSOS,A516,21.369722
2015-05-31,PASSOS,A516,18.689785
2015-06-30,PASSOS,A516,18.118056
2015-07-31,PASSOS,A516,19.048925
2015-08-31,PASSOS,A516,19.95346
2015-09-30,PASSOS,A516,22.413466
2015-10-31,PASSOS,A516,25.305122
2015-11-30,PASSOS,A516,23.589659
2015-12-31,PASSOS,A516,23.487248
2016-01-31,PASSOS,A516,23.301537
2016-02-29,PASSOS,A516,23.662007
2016-03-31,PASSOS,A516,23.064904
2016-04-30,PASSOS,A516,22.350742
2016-05-31,PASSOS,A516,19.622128
2016-06-30,PASSOS,A516,
2016-07-31,PASSOS,A516,18.29831
2016-08-31,PASSOS,A516,19.886559
2016-09-30,PASSOS,A516,22.708085
2016-10-31,PASSOS,A516,23.190634
2016-11-30,PASSOS,A516,22.108477
2016-12-31,PASSOS,A516,23.245705
2017-01-31,PASSOS,A516,22.966872
2017-02-28,PASSOS,A516,23.065677
2017-03-31,PASSOS,A516,22.756162
2017-04-30,PASSOS,A516,21.83898
2017-05-31,PASSOS,A516,19.784829
2017-06-30,PASSOS,A516,18.072301
2017-07-31,PASSOS,A516,16.558602
2017-08-31,PASSOS,A516,20.143028
2017-09-30,PASSOS,A516,21.880097
2017-10-31,PASSOS,A516,23.600397
2017-11-30,PASSOS,A516,22.432881
2017-12-31,PASSOS,A516,23.273715
2018-01-31,PASSOS,A516,22.748575
2018-02-28,PASSOS,A516,
2018-03-31,PASSOS,A516,23.791092
2018-04-30,PASSOS,A516,21.324444
2018-05-31,PASSOS,A516,18.747458
2018-06-30,PASSOS,A516,19.323611
2018-07-31,PASSOS,A516,18.255493
2018-08-31,PASSOS,A516,19.438044
2018-09-30,PASSOS,A516,22.036207
2018-10-31,PASSOS,A516,22.938756
2018-11-30,PASSOS,A516,22.1425
2018-12-31,PASSOS,A516,23.303629
2019-01-31,PASSOS,A516,24.241111
2019-02-28,PASSOS,A516,23.195933
2019-03-31,PASSOS,A516,22.425362
2019-04-30,PASSOS,A516,22.265192
2019-05-31,PASSOS,A516,20.264078
2019-06-30,PASSOS,A516,18.230766
2019-07-31,PASSOS,A516,17.194507
2019-08-31,PASSOS,A516,19.948212
2019-09-30,PASSOS,A516,23.930133
2019-10-31,PASSOS,A516,23.908468
2019-11-30,PASSOS,A516,23.291925
2019-12-31,PASSOS,A516,23.606332
2020-01-31,PASSOS,A516,23.336647
2020-02-29,PASSOS,A516,22.775156
2020-03-31,PASSOS,A516,
2020-04-30,PASSOS,A516,21.244854
2020-05-31,PASSOS,A516,18.829552
2020-06-30,PASSOS,A516,
2020-07-31,PASSOS,A516,
2020-08-31,PASSOS,A516,19.823998
2020-09-30,PASSOS,A516,23.775154
2020-10-31,PASSOS,A516,24.671406
2020-11-30,PASSOS,A516,23.490344
2020-12-31,PASSOS,A516,22.590064
2021-01-31,PASSOS,A516,22.889078
2021-02-28,PASSOS,A516,22.811316
2021-03-31,PASSOS,A516,22.935021
2021-04-30,PASSOS,A516,20.842729
2021-05-31,PASSOS,A516,19.232802
2021-06-30,PASSOS,A516,18.085488
2021-07-31,PASSOS,A516,16.491129
2021-08-31,PASSOS,A516,20.834409
2021-09-30,PASSOS,A516,25.085737
2021-10-31,PASSOS,A516,22.295968
2021-11-30,PASSOS,A516,22.938364
2021-12-31,PASSOS,A516,22.222629
2022-01-31,PASSOS,A516,22.488598
2022-02-28,PASSOS,A516,22.612648
2022-03-31,PASSOS,A516,23.535794
2022-04-30,PASSOS,A516,22.21523
2022-05-31,PASSOS,A516,17.748007
2022-06-30,PASSOS,A516,17.799752
2022-07-31,PASSOS,A516,18.855078
2022-08-31,PASSOS,A516,19.8864
2022-09-30,PASSOS,A516,21.971419
2022-10-31,PASSOS,A516,22.807749
2022-11-30,PASSOS,A516,21.255743
2022-12-31,PASSOS,A516,22.206119
2023-01-31,PASSOS,A516,22.183358
2023-02-28,PASSOS,A516,23.0721
2023-03-31,PASSOS,A516,23.033236
2023-04-30,PASSOS,A516,20.871111
2023-05-31,PASSOS,A516,18.360618
2023-06-30,PASSOS,A516,17.239444
2023-07-31,PASSOS,A516,18.760887
2023-08-31,PASSOS,A516,20.88585
2023-09-30,PASSOS,A516,24.943901
2023-10-31,PASSOS,A516,24.433333
2023-11-30,PASSOS,A516,24.360489
2006-08-31,MURIAE,A517,
2006-09-30,MURIAE,A517,21.311712
2006-10-31,MURIAE,A517,22.863306
2006-11-30,MURIAE,A517,23.534998
2006-12-31,MURIAE,A517,24.279267
2007-01-31,MURIAE,A517,24.591731
2007-02-28,MURIAE,A517,24.97106
2007-03-31,MURIAE,A517,26.071909
2007-04-30,MURIAE,A517,23.753194
2007-05-31,MURIAE,A517,20.550125
2007-06-30,MURIAE,A517,20.446407
2007-07-31,MURIAE,A517,20.738429
2007-08-31,MURIAE,A517,21.247674
2007-09-30,MURIAE,A517,22.399444
2007-10-31,MURIAE,A517,24.281235
2007-11-30,MURIAE,A517,23.842308
2007-12-31,MURIAE,A517,25.055376
2008-01-31,MURIAE,A517,23.950134
2008-02-29,MURIAE,A517,24.846589
2008-03-31,MURIAE,A517,24.379301
2008-04-30,MURIAE,A517,23.813889
2008-05-31,MURIAE,A517,20.865515
2008-06-30,MURIAE,A517,19.936463
2008-07-31,MURIAE,A517,19.265644
2008-08-31,MURIAE,A517,21.868414
2008-09-30,MURIAE,A517,21.513611
2008-10-31,MURIAE,A517,23.839785
2008-11-30,MURIAE,A517,22.805749
2008-12-31,MURIAE,A517,23.283523
2009-01-31,MURIAE,A517,24.781533
2009-02-28,MURIAE,A517,25.711161
2009-03-31,MURIAE,A517,25.410618
2009-04-30,MURIAE,A517,22.840139
2009-05-31,MURIAE,A517,21.455914
2009-06-30,MURIAE,A517,19.432639
2009-07-31,MURIAE,A517,20.670161
2009-08-31,MURIAE,A517,20.907738
2009-09-30,MURIAE,A517,23.763889
2009-10-31,MURIAE,A517,23.389024
2009-11-30,MURIAE,A517,25.957083
2009-12-31,MURIAE,A517,25.000403
2010-01-31,MURIAE,A517,26.92632
2010-02-28,MURIAE,A517,27.000298
2010-03-31,MURIAE,A517,25.441936
2010-04-30,MURIAE,A517,23.207361
2010-05-31,MURIAE,A517,21.055108
2010-06-30,MURIAE,A517,18.924722
2010-07-31,MURIAE,A517,20.378629
2010-08-31,MURIAE,A517,20.04413
2010-09-30,MURIAE,A517,22.459626
2010-10-31,MURIAE,A517,22.795565
2010-11-30,MURIAE,A517,22.964799
2010-12-31,MURIAE,A517,25.539113
2011-01-31,MURIAE,A517,26.134946
2011-02-28,MURIAE,A517,26.861012
2011-03-31,MURIAE,A517,23.278519
2011-04-30,MURIAE,A517,23.195833
2011-05-31,MURIAE,A517,20.598387
2011-06-30,MURIAE,A517,19.080556
2011-07-31,MURIAE,A517,19.573656
2011-08-31,MURIAE,A517,22.044758
2011-09-30,MURIAE,A517,21.411944
2011-10-31,MURIAE,A517,22.837097
2011-11-30,MURIAE,A517,21.949444
2011-12-31,MURIAE,A517,23.664785
2012-01-31,MURIAE,A517,24.132796
2012-02-29,MURIAE,A517,25.864942
2012-03-31,MURIAE,A517,25.040054
2012-04-30,MURIAE,A517,23.66625
2012-05-31,MURIAE,A517,20.23032
2012-06-30,MURIAE,A517,20.833056
2012-07-31,MURIAE,A517,20.422989
2012-08-31,MURIAE,A517,20.233611
2012-09-30,MURIAE,A517,22.285
2012-10-31,MURIAE,A517,25.026344
2012-11-30,MURIAE,A517,23.186389
2012-12-31,MURIAE,A517,26.984409
2013-01-31,MURIAE,A517,25.183737
2013-02-28,MURIAE,A517,26.22753
2013-03-31,MURIAE,A517,24.69454
2013-04-30,MURIAE,A517,22.26875
2013-05-31,MURIAE,A517,20.889516
2013-06-30,MURIAE,A517,20.951806
2013-07-31,MURIAE,A517,19.81371
2013-08-31,MURIAE,A517,20.809409
2013-09-30,MURIAE,A517,22.205694
2013-10-31,MURIAE,A517,22.786022
2013-11-30,MURIAE,A517,23.438472
2013-12-31,MURIAE,A517,24.393889
2014-01-31,MURIAE,A517,26.634408
2014-02-28,MURIAE,A517,26.592262
2014-03-31,MURIAE,A517,24.934005
2014-04-30,MURIAE,A517,23.4325
2014-05-31,MURIAE,A517,21.63629
2014-06-30,MURIAE,A517,21.068611
2014-07-31,MURIAE,A517,20.118817
2014-08-31,MURIAE,A517,
2014-09-30,MURIAE,A517,
2014-10-31,MURIAE,A517,23.75914
2014-11-30,MURIAE,A517,23.980891
2014-12-31,MURIAE,A517,25.76371
2015-01-31,MURIAE,A517,
2015-02-28,MURIAE,A517,
2015-03-31,MURIAE,A517,
2015-04-30,MURIAE,A517,23.141642
2015-05-31,MURIAE,A517,20.701344
2015-06-30,MURIAE,A517,20.207778
2015-07-31,MURIAE,A517,20.749597
2015-08-31,MURIAE,A517,21.590054
2015-09-30,MURIAE,A517,23.544167
2015-10-31,MURIAE,A517,25.045565
2015-11-30,MURIAE,A517,25.760833
2015-12-31,MURIAE,A517,26.133737
2016-01-31,MURIAE,A517,25.289785
2016-02-29,MURIAE,A517,26.693534
2016-03-31,MURIAE,A517,25.544872
2016-04-30,MURIAE,A517,25.094956
2016-05-31,MURIAE,A517,21.841325
2016-06-30,MURIAE,A517,19.215417
2016-07-31,MURIAE,A517,20.569945
2016-08-31,MURIAE,A517,21.670968
2016-09-30,MURIAE,A517,23.471955
2016-10-31,MURIAE,A517,23.464861
2016-11-30,MURIAE,A517,23.803
2016-12-31,MURIAE,A517,24.924328
2017-01-31,MURIAE,A517,27.377607
2017-02-28,MURIAE,A517,
2017-03-31,MURIAE,A517,
2017-04-30,MURIAE,A517,
2017-05-31,MURIAE,A517,20.873214
2017-06-30,MURIAE,A517,20.557353
2017-07-31,MURIAE,A517,18.63629
2017-08-31,MURIAE,A517,20.181452
2017-09-30,MURIAE,A517,22.2425
2017-10-31,MURIAE,A517,25.189919
2017-11-30,MURIAE,A517,23.508611
2017-12-31,MURIAE,A517,24.973522
2018-01-31,MURIAE,A517,26.028495
2018-02-28,MURIAE,A517,24.911161
2018-03-31,MURIAE,A517,25.388038
2018-04-30,MURIAE,A517,22.824306
2018-05-31,MURIAE,A517,21.031855
2018-06-30,MURIAE,A517,21.154306
2018-07-31,MURIAE,A517,20.430073
2018-08-31,MURIAE,A517,20.393952
2018-09-30,MURIAE,A517,22.455
2018-10-31,MURIAE,A517,23.64879
2018-11-30,MURIAE,A517,23.451141
2018-12-31,MURIAE,A517,25.061828
2019-01-31,MURIAE,A517,27.563306
2019-02-28,MURIAE,A517,26.010565
2019-03-31,MURIAE,A517,24.96707
2019-04-30,MURIAE,A517,24.728333
2019-05-31,MURIAE,A517,22.714113
2019-06-30,MURIAE,A517,21.025139
2019-07-31,MURIAE,A517,19.863441
2019-08-31,MURIAE,A517,20.22379
2019-09-30,MURIAE,A517,23.230694
2019-10-31,MURIAE,A517,24.135618
2019-11-30,MURIAE,A517,23.782361
2019-12-31,MURIAE,A517,24.882258
2020-01-31,MURIAE,A517,25.140591
2020-02-29,MURIAE,A517,24.775144
2020-03-31,MURIAE,A517,23.620589
2020-04-30,MURIAE,A517,22.306528
2020-05-31,MURIAE,A517,20.003629
2020-06-30,MURIAE,A517,20.612778
2020-07-31,MURIAE,A517,20.848925
2020-08-31,MURIAE,A517,20.695565
2020-09-30,MURIAE,A517,24.101111
2020-10-31,MURIAE,A517,23.802554
2020-11-30,MURIAE,A517,23.486111
2020-12-31,MURIAE,A517,25.4375
2021-01-31,MURIAE,A517,25.852151
2021-02-28,MURIAE,A517,24.665179
2021-03-31,MURIAE,A517,25.476075
2021-04-30,MURIAE,A517,22.441667
2021-05-31,MURIAE,A517,21.585081
2021-06-30,MURIAE,A517,20.010139
2021-07-31,MURIAE,A517,18.95651
2021-08-31,MURIAE,A517,21.031048
2021-09-30,MURIAE,A517,23.712917
2021-10-31,MURIAE,A517,22.192204
2021-11-30,MURIAE,A517,22.758508
2021-12-31,MURIAE,A517,23.59328
2022-01-31,MURIAE,A517,25.22379
2022-02-28,MURIAE,A517,24.536588
2022-03-31,MURIAE,A517,25.822177
2022-04-30,MURIAE,A517,23.911944
2022-05-31,MURIAE,A517,20.883871
2022-06-30,MURIAE,A517,19.614028
2022-07-31,MURIAE,A517,21.201852
2022-08-31,MURIAE,A517,20.308958
2022-09-30,MURIAE,A517,21.72753
2022-10-31,MURIAE,A517,23.775403
2022-11-30,MURIAE,A517,22.321389
2022-12-31,MURIAE,A517,23.755511
2023-01-31,MURIAE,A517,24.461694
2023-02-28,MURIAE,A517,26.067262
2023-03-31,MURIAE,A517,25.958333
2023-04-30,MURIAE,A517,23.540972
2023-05-31,MURIAE,A517,20.903898
2023-06-30,MURIAE,A517,20.145
2023-07-31,MURIAE,A517,20.352419
2023-08-31,MURIAE,A517,21.820296
2023-09-30,MURIAE,A517,23.778472
2023-10-31,MURIAE,A517,24.740995
2023-11-30,MURIAE,A517,26.669167
2007-05-31,JUIZ DE FORA,A518,
2007-06-30,JUIZ DE FORA,A518,17.194009
2007-07-31,JUIZ DE FORA,A518,16.492911
2007-08-31,JUIZ DE FORA,A518,17.497855
2007-09-30,JUIZ DE FORA,A518,18.559444
2007-10-31,JUIZ DE FORA,A518,20.201379
2007-11-30,JUIZ DE FORA,A518,19.649352
2007-12-31,JUIZ DE FORA,A518,21.316398
2008-01-31,JUIZ DE FORA,A518,20.009543
2008-02-29,JUIZ DE FORA,A518,20.909226
2008-03-31,JUIZ DE FORA,A518,20.492191
2008-04-30,JUIZ DE FORA,A518,19.837222
2008-05-31,JUIZ DE FORA,A518,17.345833
2008-06-30,JUIZ DE FORA,A518,16.129819
2008-07-31,JUIZ DE FORA,A518,16.411351
2008-08-31,JUIZ DE FORA,A518,18.016935
2008-09-30,JUIZ DE FORA,A518,17.101667
2008-10-31,JUIZ DE FORA,A518,19.47621
2008-11-30,JUIZ DE FORA,A518,18.429861
2008-12-31,JUIZ DE FORA,A518,19.240054
2009-01-31,JUIZ DE FORA,A518,20.703962
2009-02-28,JUIZ DE FORA,A518,21.675893
2009-03-31,JUIZ DE FORA,A518,21.511022
2009-04-30,JUIZ DE FORA,A518,18.893056
2009-05-31,JUIZ DE FORA,A518,17.638979
2009-06-30,JUIZ DE FORA,A518,15.687083
2009-07-31,JUIZ DE FORA,A518,16.777151
2009-08-31,JUIZ DE FORA,A518,17.00336
2009-09-30,JUIZ DE FORA,A518,19.803889
2009-10-31,JUIZ DE FORA,A518,19.2875
2009-11-30,JUIZ DE FORA,A518,22.108194
2009-12-31,JUIZ DE FORA,A518,20.75457
2010-01-31,JUIZ DE FORA,A518,22.711883
2010-02-28,JUIZ DE FORA,A518,22.914583
2010-03-31,JUIZ DE FORA,A518,21.632514
2010-04-30,JUIZ DE FORA,A518,19.168786
2010-05-31,JUIZ DE FORA,A518,17.459583
2010-06-30,JUIZ DE FORA,A518,15.435833
2010-07-31,JUIZ DE FORA,A518,16.814382
2010-08-31,JUIZ DE FORA,A518,16.790247
2010-09-30,JUIZ DE FORA,A518,18.261389
2010-10-31,JUIZ DE FORA,A518,18.14543
2010-11-30,JUIZ DE FORA,A518,19.136944
2010-12-31,JUIZ DE FORA,A518,21.484274
2011-01-31,JUIZ DE FORA,A518,21.961021
2011-02-28,JUIZ DE FORA,A518,23.005357
2011-03-31,JUIZ DE FORA,A518,20.125567
2011-04-30,JUIZ DE FORA,A518,19.806667
2011-05-31,JUIZ DE FORA,A518,16.367576
2011-06-30,JUIZ DE FORA,A518,15.386806
2011-07-31,JUIZ DE FORA,A518,16.22836
2011-08-31,JUIZ DE FORA,A518,18.431537
2011-09-30,JUIZ DE FORA,A518,
2011-10-31,JUIZ DE FORA,A518,18.942608
2011-11-30,JUIZ DE FORA,A518,17.820139
2011-12-31,JUIZ DE FORA,A518,19.748709
2012-01-31,JUIZ DE FORA,A518,20.048656
2012-02-29,JUIZ DE FORA,A518,21.828161
2012-03-31,JUIZ DE FORA,A518,20.868389
2012-04-30,JUIZ DE FORA,A518,20.004722
2012-05-31,JUIZ DE FORA,A518,16.589247
2012-06-30,JUIZ DE FORA,A518,17.348056
2012-07-31,JUIZ DE FORA,A518,16.941036
2012-08-31,JUIZ DE FORA,A518,16.229662
2012-09-30,JUIZ DE FORA,A518,18.536806
2012-10-31,JUIZ DE FORA,A518,20.708468
2012-11-30,JUIZ DE FORA,A518,19.009861
2012-12-31,JUIZ DE FORA,A518,22.85914
2013-01-31,JUIZ DE FORA,A518,20.591936
2013-02-28,JUIZ DE FORA,A518,22.548512
2013-03-31,JUIZ DE FORA,A518,20.550431
2013-04-30,JUIZ DE FORA,A518,18.295833
2013-05-31,JUIZ DE FORA,A518,17.264247
2013-06-30,JUIZ DE FORA,A518,17.307601
2013-07-31,JUIZ DE FORA,A518,15.74086
2013-08-31,JUIZ DE FORA,A518,17.231855
2013-09-30,JUIZ DE FORA,A518,17.974861
2013-10-31,JUIZ DE FORA,A518,18.280914
2013-11-30,JUIZ DE FORA,A518,19.31
2013-12-31,JUIZ DE FORA,A518,20.674866
2014-01-31,JUIZ DE FORA,A518,23.078629
2014-02-28,JUIZ DE FORA,A518,22.65997
2014-03-31,JUIZ DE FORA,A518,21.079167
2014-04-30,JUIZ DE FORA,A518,19.358056
2014-05-31,JUIZ DE FORA,A518,17.842608
2014-06-30,JUIZ DE FORA,A518,17.389306
2014-07-31,JUIZ DE FORA,A518,16.021909
2014-08-31,JUIZ DE FORA,A518,17.099328
2014-09-30,JUIZ DE FORA,A518,19.196389
2014-10-31,JUIZ DE FORA,A518,19.900269
2014-11-30,JUIZ DE FORA,A518,20.100139
2014-12-31,JUIZ DE FORA,A518,21.881183
2015-01-31,JUIZ DE FORA,A518,23.742239
2015-02-28,JUIZ DE FORA,A518,21.881696
2015-03-31,JUIZ DE FORA,A518,21.080376
2015-04-30,JUIZ DE FORA,A518,19.404583
2015-05-31,JUIZ DE FORA,A518,17.195968
2015-06-30,JUIZ DE FORA,A518,16.855833
2015-07-31,JUIZ DE FORA,A518,17.456183
2015-08-31,JUIZ DE FORA,A518,17.57043
2015-09-30,JUIZ DE FORA,A518,20.027639
2015-10-31,JUIZ DE FORA,A518,20.965726
2015-11-30,JUIZ DE FORA,A518,21.512917
2015-12-31,JUIZ DE FORA,A518,22.177688
2016-01-31,JUIZ DE FORA,A518,21.375941
2016-02-29,JUIZ DE FORA,A518,22.82227
2016-03-31,JUIZ DE FORA,A518,21.640591
2016-04-30,JUIZ DE FORA,A518,21.734305
2016-05-31,JUIZ DE FORA,A518,17.763172
2016-06-30,JUIZ DE FORA,A518,15.501111
2016-07-31,JUIZ DE FORA,A518,16.739113
2016-08-31,JUIZ DE FORA,A518,17.741801
2016-09-30,JUIZ DE FORA,A518,18.646806
2016-10-31,JUIZ DE FORA,A518,19.086559
2016-11-30,JUIZ DE FORA,A518,19.460556
2016-12-31,JUIZ DE FORA,A518,21.415188
2017-01-31,JUIZ DE FORA,A518,22.531452
2017-02-28,JUIZ DE FORA,A518,21.650893
2017-03-31,JUIZ DE FORA,A518,20.847849
2017-04-30,JUIZ DE FORA,A518,18.919861
2017-05-31,JUIZ DE FORA,A518,17.148656
2017-06-30,JUIZ DE FORA,A518,17.125139
2017-07-31,JUIZ DE FORA,A518,15.00672
2017-08-31,JUIZ DE FORA,A518,16.055242
2017-09-30,JUIZ DE FORA,A518,18.641528
2017-10-31,JUIZ DE FORA,A518,20.775806
2017-11-30,JUIZ DE FORA,A518,19.149306
2017-12-31,JUIZ DE FORA,A518,21.035081
2018-01-31,JUIZ DE FORA,A518,21.727957
2018-02-28,JUIZ DE FORA,A518,20.872619
2018-03-31,JUIZ DE FORA,A518,21.771371
2018-04-30,JUIZ DE FORA,A518,19.300695
2018-05-31,JUIZ DE FORA,A518,17.663306
2018-06-30,JUIZ DE FORA,A518,17.472917
2018-07-31,JUIZ DE FORA,A518,17.443414
2018-08-31,JUIZ DE FORA,A518,16.257796
2018-09-30,JUIZ DE FORA,A518,18.585972
2018-10-31,JUIZ DE FORA,A518,18.981855
2018-11-30,JUIZ DE FORA,A518,19.356753
2018-12-31,JUIZ DE FORA,A518,21.196371
2019-01-31,JUIZ DE FORA,A518,
2019-02-28,JUIZ DE FORA,A518,22.574043
2019-03-31,JUIZ DE FORA,A518,
2019-04-30,JUIZ DE FORA,A518,20.80465
2019-05-31,JUIZ DE FORA,A518,19.477419
2019-06-30,JUIZ DE FORA,A518,17.665972
2019-07-31,JUIZ DE FORA,A518,16.506048
2019-08-31,JUIZ DE FORA,A518,16.443817
2019-09-30,JUIZ DE FORA,A518,19.408194
2019-10-31,JUIZ DE FORA,A518,20.162097
2019-11-30,JUIZ DE FORA,A518,19.658195
2019-12-31,JUIZ DE FORA,A518,20.646774
2020-01-31,JUIZ DE FORA,A518,21.212769
2020-02-29,JUIZ DE FORA,A518,20.790374
2020-03-31,JUIZ DE FORA,A518,19.868069
2020-04-30,JUIZ DE FORA,A518,18.385972
2020-05-31,JUIZ DE FORA,A518,16.850403
2020-06-30,JUIZ DE FORA,A518,17.952083
2020-07-31,JUIZ DE FORA,A518,17.411425
2020-08-31,JUIZ DE FORA,A518,16.928898
2020-09-30,JUIZ DE FORA,A518,21.301806
2020-10-31,JUIZ DE FORA,A518,20.192876
2020-11-30,JUIZ DE FORA,A518,19.38375
2020-12-31,JUIZ DE FORA,A518,21.226613
2021-01-31,JUIZ DE FORA,A518,22.220161
2021-02-28,JUIZ DE FORA,A518,21.027232
2021-03-31,JUIZ DE FORA,A518,21.841667
2021-04-30,JUIZ DE FORA,A518,18.409722
2021-05-31,JUIZ DE FORA,A518,18.006855
2021-06-30,JUIZ DE FORA,A518,16.296528
2021-07-31,JUIZ DE FORA,A518,15.272604
2021-08-31,JUIZ DE FORA,A518,17.089113
2021-09-30,JUIZ DE FORA,A518,19.904861
2021-10-31,JUIZ DE FORA,A518,18.025134
2021-11-30,JUIZ DE FORA,A518,18.794306
2021-12-31,JUIZ DE FORA,A518,19.63078
2022-01-31,JUIZ DE FORA,A518,21.609274
2022-02-28,JUIZ DE FORA,A518,20.812798
2022-03-31,JUIZ DE FORA,A518,22.395968
2022-04-30,JUIZ DE FORA,A518,19.821528
2022-05-31,JUIZ DE FORA,A518,17.268011
2022-06-30,JUIZ DE FORA,A518,16.267672
2022-07-31,JUIZ DE FORA,A518,
2022-08-31,JUIZ DE FORA,A518,16.428629
2022-09-30,JUIZ DE FORA,A518,16.909028
2022-10-31,JUIZ DE FORA,A518,19.899731
2022-11-30,JUIZ DE FORA,A518,18.186944
2022-12-31,JUIZ DE FORA,A518,19.626613
2023-01-31,JUIZ DE FORA,A518,20.699866
2023-02-28,JUIZ DE FORA,A518,22.169792
2023-03-31,JUIZ DE FORA,A518,21.916532
2023-04-30,JUIZ DE FORA,A518,19.191111
2023-05-31,JUIZ DE FORA,A518,17.377151
2023-06-30,JUIZ DE FORA,A518,17.147778
2023-07-31,JUIZ DE FORA,A518,16.556183
2023-08-31,JUIZ DE FORA,A518,18.269086
2023-09-30,JUIZ DE FORA,A518,20.499028
2023-10-31,JUIZ DE FORA,A518,20.66586
2023-11-30,JUIZ DE FORA,A518,22.607639
2006-07-31,CAMPINA VERDE,A519,21.494853
2006-08-31,CAMPINA VERDE,A519,23.489167
2006-09-30,CAMPINA VERDE,A519,23.087935
2006-10-31,CAMPINA VERDE,A519,24.189651
2006-11-30,CAMPINA VERDE,A519,24.379058
2006-12-31,CAMPINA VERDE,A519,24.534937
2007-01-31,CAMPINA VERDE,A519,24.389968
2007-02-28,CAMPINA VERDE,A519,24.975718
2007-03-31,CAMPINA VERDE,A519,25.406966
2007-04-30,CAMPINA VERDE,A519,24.659306
2007-05-31,CAMPINA VERDE,A519,21.254629
2007-06-30,CAMPINA VERDE,A519,21.116926
2007-07-31,CAMPINA VERDE,A519,20.612165
2007-08-31,CAMPINA VERDE,A519,22.740731
2007-09-30,CAMPINA VERDE,A519,26.218472
2007-10-31,CAMPINA VERDE,A519,26.813809
2007-11-30,CAMPINA VERDE,A519,25.13791
2007-12-31,CAMPINA VERDE,A519,25.070699
2008-01-31,CAMPINA VERDE,A519,24.146641
2008-02-29,CAMPINA VERDE,A519,23.837876
2008-03-31,CAMPINA VERDE,A519,23.647788
2008-04-30,CAMPINA VERDE,A519,23.175972
2008-05-31,CAMPINA VERDE,A519,20.285583
2008-06-30,CAMPINA VERDE,A519,20.838107
2008-07-31,CAMPINA VERDE,A519,20.919624
2008-08-31,CAMPINA VERDE,A519,23.527823
2008-09-30,CAMPINA VERDE,A519,24.012083
2008-10-31,CAMPINA VERDE,A519,25.483065
2008-11-30,CAMPINA VERDE,A519,24.554982
2008-12-31,CAMPINA VERDE,A519,24.566667
2009-01-31,CAMPINA VERDE,A519,24.155084
2009-02-28,CAMPINA VERDE,A519,24.810565
2009-03-31,CAMPINA VERDE,A519,24.49207
2009-04-30,CAMPINA VERDE,A519,23.033194
2009-05-31,CAMPINA VERDE,A519,21.844892
2009-06-30,CAMPINA VERDE,A519,19.124722
2009-07-31,CAMPINA VERDE,A519,21.374328
2009-08-31,CAMPINA VERDE,A519,22.146371
2009-09-30,CAMPINA VERDE,A519,24.315417
2009-10-31,CAMPINA VERDE,A519,26.202224
2009-11-30,CAMPINA VERDE,A519,26.305139
2009-12-31,CAMPINA VERDE,A519,24.563441
2010-01-31,CAMPINA VERDE,A519,25.12489
2010-02-28,CAMPINA VERDE,A519,25.71622
2010-03-31,CAMPINA VERDE,A519,25.403495
2010-04-30,CAMPINA VERDE,A519,23.542778
2010-05-31,CAMPINA VERDE,A519,20.966801
2010-06-30,CAMPINA VERDE,A519,20.292778
2010-07-31,CAMPINA VERDE,A519,22.181183
2010-08-31,CAMPINA VERDE,A519,22.57372
2010-09-30,CAMPINA VERDE,A519,26.032562
2010-10-31,CAMPINA VERDE,A519,
2010-11-30,CAMPINA VERDE,A519,24.487778
2010-12-31,CAMPINA VERDE,A519,25.013978
2011-01-31,CAMPINA VERDE,A519,24.556317
2011-02-28,CAMPINA VERDE,A519,24.489583
2011-03-31,CAMPINA VERDE,A519,23.354663
2011-04-30,CAMPINA VERDE,A519,23.555139
2011-05-31,CAMPINA VERDE,A519,20.918952
2011-06-30,CAMPINA VERDE,A519,19.388194
2011-07-31,CAMPINA VERDE,A519,21.234677
2011-08-31,CAMPINA VERDE,A519,23.142876
2011-09-30,CAMPINA VERDE,A519,25.286602
2011-10-31,CAMPINA VERDE,A519,24.540591
2011-11-30,CAMPINA VERDE,A519,24.034722
2011-12-31,CAMPINA VERDE,A519,24.59207
2012-01-31,CAMPINA VERDE,A519,23.355914
2012-02-29,CAMPINA VERDE,A519,25.243103
2012-03-31,CAMPINA VERDE,A519,24.686962
2012-04-30,CAMPINA VERDE,A519,23.760556
2012-05-31,CAMPINA VERDE,A519,20.63078
2012-06-30,CAMPINA VERDE,A519,20.83375
2012-07-31,CAMPINA VERDE,A519,19.962097
2012-08-31,CAMPINA VERDE,A519,22.357778
2012-09-30,CAMPINA VERDE,A519,25.070972
2012-10-31,CAMPINA VERDE,A519,27.14207
2012-11-30,CAMPINA VERDE,A519,25.181667
2012-12-31,CAMPINA VERDE,A519,25.652192
